stars,reviews,love,price
4.7222,18.0,1666.0,24.0
5.0,5.0,0.0,28.0
4.5714,28.0,0.0,34.0
4.32,25.0,1313.0,28.0
3.8889,9.0,0.0,25.0
4.4286,7.0,0.0,25.0
3.5455,22.0,0.0,20.0
3.5714,7.0,0.0,20.0
3.9524,21.0,0.0,19.0
4.6,5.0,0.0,26.0
4.5937,32.0,2080.0,25.0
3.75,12.0,0.0,25.0
4.3333,21.0,0.0,25.0
4.5882,17.0,0.0,19.0
4.5517,58.0,6316.0,24.0
4.5,8.0,0.0,24.0
4.3084,107.0,5613.0,27.0
4.7447,94.0,8386.0,34.0
3.8776,237.0,13824.0,68.0
4.4755,694.0,27035.0,16.0
4.2786,2915.0,68961.0,37.0
4.0205,537.0,24604.0,38.0
4.5593,776.0,16410.0,48.0
4.5254,906.0,19594.0,28.0
3.6923,13.0,801.0,105.0
4.4706,34.0,1996.0,165.0
3.4,75.0,2143.0,58.0
3.7931,116.0,6399.0,45.0
4.4416,274.0,19967.0,34.5
4.5978,179.0,7755.0,42.0
4.1783,129.0,4848.0,36.0
4.0556,18.0,1097.0,24.0
4.0,12.0,2085.0,24.0
3.5483,828.0,34498.0,38.0
4.1538,78.0,4592.0,38.0
4.5287,732.0,67119.0,30.0
4.4615,908.0,70738.0,36.0
4.0124,161.0,3246.0,25.0
4.0783,166.0,3707.0,36.0
4.4167,12.0,3060.0,105.0
4.5094,318.0,6186.0,105.0
4.5882,102.0,4389.0,28.0
4.0263,38.0,1550.0,72.0
3.5385,13.0,927.0,20.0
3.4211,19.0,1163.0,20.0
3.7,50.0,1823.0,20.0
4.1333,15.0,395.0,235.0
4.5581,43.0,3577.0,97.0
4.223,408.0,17678.0,22.0
4.2222,1557.0,99484.0,34.0
4.4915,1290.0,125366.0,37.0
3.5273,952.0,32536.0,40.0
5.0,5.0,428.0,77.0
5.0,1.0,334.0,90.0
4.4859,142.0,5527.0,37.0
4.0196,255.0,9030.0,89.0
4.2604,2312.0,176182.0,46.0
4.4375,144.0,9424.0,38.0
3.75,8.0,806.0,85.0
3.9231,1534.0,39987.0,24.0
3.7421,981.0,11132.0,26.0
4.3566,802.0,24224.0,45.0
4.5494,526.0,57872.0,36.0
4.1517,422.0,25924.0,37.0
4.0144,624.0,26520.0,37.0
4.4868,76.0,2203.0,34.0
4.5814,344.0,6099.0,98.0
4.0595,1680.0,69632.0,10.0
3.5385,338.0,10970.0,10.0
4.551,98.0,9501.0,53.0
4.05,20.0,2470.0,40.0
4.8462,13.0,1873.0,45.0
4.1614,285.0,17721.0,449.0
4.2221,1040.0,24348.0,29.5
4.4,50.0,4524.0,60.0
3.5,10.0,1866.0,74.0
4.4444,27.0,3425.0,39.0
4.0,20.0,2061.0,34.0
4.3529,34.0,1873.0,29.0
4.1,20.0,1299.0,29.0
4.3127,7192.0,414425.0,30.0
4.5223,651.0,20462.0,46.0
4.2857,56.0,1888.0,31.0
4.1667,30.0,1506.0,18.0
4.1667,42.0,1823.0,18.0
4.3651,63.0,2797.0,18.0
3.9048,21.0,1538.0,20.0
4.0909,11.0,1557.0,65.0
3.8333,6.0,935.0,44.0
3.7857,14.0,3109.0,48.0
4.0455,22.0,2092.0,27.0
3.617,2026.0,45065.0,36.0
4.3636,66.0,4473.0,56.0
3.8794,763.0,49760.0,14.0
4.2977,131.0,4274.0,101.0
3.7692,13.0,1581.0,35.0
3.5079,191.0,3619.0,19.0
4.8462,65.0,3450.0,48.0
3.6271,59.0,2731.0,34.0
3.5801,755.0,56380.0,28.0
4.1429,7.0,1244.0,50.0
4.125,8.0,764.0,28.0
4.0262,840.0,19175.0,60.0
3.3247,154.0,6480.0,225.0
4.0041,244.0,6244.0,25.0
4.2025,242.0,28589.0,30.0
4.8,15.0,3341.0,34.0
4.8333,6.0,1735.0,34.0
3.6667,9.0,748.0,114.0
4.2381,21.0,3293.0,46.0
4.0,29.0,5596.0,22.0
4.1631,331.0,9012.0,195.0
4.543,186.0,8998.0,16.0
3.6159,164.0,4515.0,16.0
3.8235,153.0,3031.0,135.0
3.9867,150.0,6226.0,40.0
3.8571,49.0,3037.0,36.0
3.7848,1650.0,34532.0,23.0
3.5816,98.0,2812.0,26.0
4.1698,159.0,6329.0,26.0
4.2524,103.0,4263.0,29.0
4.2535,142.0,6970.0,36.0
4.0691,188.0,11478.0,30.0
3.8966,58.0,2461.0,24.0
3.8403,119.0,3638.0,24.0
3.825,40.0,3527.0,98.0
4.0094,854.0,11712.0,48.0
4.3451,226.0,7473.0,33.0
4.3636,55.0,6472.0,68.0
4.5625,16.0,519.0,60.0
4.5,4.0,240.0,85.0
4.4552,134.0,4476.0,78.0
4.3889,108.0,4423.0,62.0
4.125,8.0,3992.0,200.0
4.4389,2661.0,142436.0,39.5
3.881,42.0,4200.0,42.0
4.3515,293.0,16837.0,39.5
4.325,40.0,5227.0,42.0
3.5098,51.0,997.0,26.0
3.6216,37.0,1226.0,26.0
4.0862,58.0,2708.0,29.0
4.1157,268.0,9672.0,30.0
4.2105,19.0,764.0,31.0
4.2414,29.0,1424.0,28.0
4.8571,7.0,607.0,33.0
4.4091,22.0,1032.0,31.0
4.0,4.0,210.0,35.0
3.75,8.0,331.0,50.0
3.5,2.0,115.0,31.0
3.7407,54.0,2176.0,20.0
3.5,22.0,1318.0,25.0
3.75,48.0,1794.0,26.0
3.7377,61.0,2551.0,28.0
4.0864,81.0,2546.0,22.0
3.5849,53.0,1292.0,22.0
3.7027,74.0,2727.0,20.0
4.1636,220.0,5584.0,22.0
2.5385,39.0,1858.0,20.0
4.3487,195.0,6251.0,22.0
3.8387,93.0,2575.0,22.0
3.4375,16.0,902.0,20.0
3.4,15.0,897.0,22.0
4.2839,243.0,4560.0,26.0
4.0158,190.0,4866.0,22.0
4.0923,195.0,9711.0,40.0
3.5333,90.0,5290.0,40.0
3.9642,670.0,13200.0,45.0
4.0211,95.0,5466.0,60.0
4.0571,35.0,1552.0,81.0
4.0909,33.0,1506.0,23.0
4.4286,7.0,1203.0,35.0
4.5,16.0,1982.0,30.0
4.8462,13.0,481.0,110.0
4.75,4.0,600.0,29.0
4.0,8.0,244.0,32.0
4.0067,150.0,5051.0,27.0
5.0,2.0,482.0,35.0
3.381,63.0,897.0,75.0
4.5714,7.0,2192.0,64.0
3.3659,41.0,1964.0,13.0
2.614,57.0,823.0,42.0
3.9123,981.0,23821.0,42.0
3.7778,63.0,2043.0,32.0
3.8066,662.0,19560.0,38.5
4.6429,14.0,611.0,150.0
4.5385,26.0,717.0,20.0
4.0709,931.0,20220.0,32.0
4.5893,56.0,1342.0,88.0
4.8051,118.0,3383.0,86.0
4.2425,499.0,19566.0,21.0
4.3363,113.0,4182.0,199.0
4.2885,52.0,4006.0,105.0
3.9756,41.0,1033.0,185.0
4.2889,1028.0,33445.0,12.0
3.8614,101.0,2652.0,38.0
4.0364,55.0,5898.0,25.0
4.0833,12.0,853.0,39.0
4.5049,717.0,92729.0,21.0
4.9787,47.0,1735.0,65.0
3.9167,12.0,862.0,107.0
4.0167,60.0,1602.0,25.0
3.7419,93.0,5530.0,27.0
3.5148,270.0,7398.0,25.0
4.2396,910.0,27222.0,27.5
4.3904,1150.0,78626.0,27.0
4.0,2.0,463.0,48.0
4.4052,116.0,10425.0,24.5
4.2097,186.0,7909.0,25.0
4.375,136.0,5600.0,42.0
5.0,5.0,524.0,180.0
5.0,3.0,528.0,180.0
4.6571,35.0,2299.0,25.0
4.8333,18.0,481.0,70.0
4.0,59.0,3268.0,58.0
3.8,5.0,0.0,19.0
4.1176,17.0,1010.0,98.0
4.3895,267.0,11072.0,102.0
4.5943,106.0,6097.0,42.0
4.602,711.0,60267.0,42.0
4.3625,80.0,4190.0,25.0
3.125,8.0,405.0,58.0
4.3659,41.0,5324.0,76.0
3.7442,43.0,1813.0,33.0
4.0434,484.0,13324.0,29.0
4.3519,520.0,18374.0,45.0
4.2604,96.0,4149.0,58.0
4.6842,76.0,7925.0,33.0
4.303,33.0,2665.0,124.0
3.8155,168.0,3097.0,38.0
4.3699,73.0,3936.0,25.0
3.9483,271.0,12513.0,44.0
3.8134,477.0,20627.0,42.0
3.6395,86.0,2136.0,33.0
4.4516,62.0,5346.0,30.0
4.6857,70.0,6438.0,28.0
4.3577,137.0,11100.0,38.0
4.1754,422.0,38022.0,30.0
2.9703,706.0,13659.0,32.0
3.7,10.0,2598.0,20.0
4.1628,43.0,5511.0,10.0
3.3846,39.0,2680.0,38.0
3.7386,352.0,11283.0,15.0
3.7824,216.0,12852.0,10.0
4.5,4.0,293.0,74.0
5.0,5.0,1158.0,26.0
4.4722,36.0,3361.0,26.0
4.0927,410.0,11812.0,27.0
4.2271,251.0,17861.0,30.0
4.4255,188.0,12840.0,49.0
4.7329,161.0,16152.0,78.0
3.6522,23.0,2850.0,38.0
4.7522,230.0,14009.0,48.0
4.6514,109.0,6385.0,48.0
4.2966,209.0,9868.0,24.0
2.976,501.0,2936.0,26.0
4.3,70.0,4023.0,24.0
4.3124,2823.0,107289.0,25.0
4.0779,77.0,4217.0,26.0
4.3421,152.0,5275.0,24.0
4.7197,2233.0,59975.0,16.0
4.5,2.0,455.0,129.0
3.974,616.0,6378.0,54.0
4.0,48.0,1356.0,30.0
4.3,70.0,1596.0,30.0
3.566,106.0,3196.0,6.5
3.9474,19.0,791.0,29.0
4.0822,73.0,1189.0,30.0
4.173,318.0,7810.0,75.0
3.9804,1991.0,58596.0,20.0
4.2767,318.0,17311.0,105.0
3.1059,85.0,7487.0,24.0
4.2115,52.0,6512.0,18.0
4.7452,624.0,13788.0,24.0
3.5229,109.0,8003.0,28.0
3.617,141.0,7419.0,14.0
3.4312,109.0,5759.0,36.0
2.6452,31.0,5616.0,26.0
4.2281,57.0,3478.0,7.0
4.0282,213.0,68806.0,62.0
4.5,8.0,761.0,32.0
4.6146,96.0,2401.0,32.0
4.05,20.0,2990.0,60.0
4.1613,31.0,3206.0,48.0
3.7442,43.0,3581.0,68.0
4.0,13.0,1059.0,105.0
4.347,219.0,15268.0,58.0
3.8293,41.0,1691.0,105.0
4.1889,180.0,10994.0,42.0
3.5161,93.0,2383.0,98.0
3.6667,18.0,2212.0,38.0
4.4286,21.0,621.0,90.0
3.7215,79.0,1779.0,39.0
4.5956,1214.0,86923.0,20.0
3.5316,79.0,6600.0,28.0
4.0435,23.0,2005.0,53.0
4.0556,36.0,1872.0,31.0
4.1379,319.0,9943.0,25.0
3.7895,38.0,1761.0,40.0
3.7667,30.0,2489.0,44.0
4.2439,41.0,2177.0,30.0
3.4343,175.0,8522.0,52.0
4.1333,15.0,1542.0,54.0
4.4272,213.0,5914.0,82.0
4.5517,29.0,3374.0,46.0
4.0882,1757.0,35486.0,24.0
4.625,8.0,4481.0,37.0
4.4,15.0,964.0,60.0
4.6296,27.0,2825.0,60.0
4.4444,9.0,497.0,95.0
4.6,20.0,1414.0,78.0
4.1765,34.0,5314.0,24.0
4.2813,96.0,3137.0,27.5
3.55,40.0,921.0,20.0
4.227,185.0,14054.0,25.0
4.4111,416.0,23600.0,29.0
5.0,13.0,1130.0,78.0
4.5385,13.0,1122.0,90.0
4.8667,15.0,1677.0,82.0
4.6087,23.0,1758.0,160.0
4.4251,287.0,29615.0,95.0
4.5106,47.0,7173.0,98.0
4.0952,42.0,4126.0,84.0
4.1875,16.0,1267.0,42.0
4.3214,28.0,2028.0,54.0
3.875,8.0,509.0,54.0
4.1304,23.0,1751.0,54.0
3.75,8.0,665.0,72.0
4.6,10.0,1104.0,72.0
4.7647,17.0,3545.0,78.0
3.0,2.0,484.0,85.0
4.1111,9.0,887.0,88.0
4.3333,12.0,3087.0,105.0
4.2857,7.0,719.0,72.0
4.6667,6.0,2383.0,55.0
5.0,2.0,836.0,72.0
4.625,16.0,2420.0,30.0
3.6129,31.0,3165.0,66.0
3.64,75.0,9149.0,60.0
3.3333,3.0,533.0,60.0
3.1667,6.0,852.0,64.0
4.339,59.0,2591.0,28.0
4.1,10.0,715.0,28.0
4.0,8.0,599.0,28.0
4.25,12.0,1485.0,25.0
4.4286,14.0,1604.0,22.0
3.5833,24.0,1231.0,28.0
3.3333,3.0,564.0,82.0
4.2756,312.0,12447.0,25.0
3.2983,295.0,12433.0,10.0
5.0,4.0,872.0,95.0
4.5714,7.0,879.0,55.0
4.8,5.0,510.0,56.0
4.8889,9.0,707.0,54.0
4.57,414.0,8339.0,26.0
3.5,4.0,851.0,85.0
4.3902,41.0,3533.0,30.0
4.6667,9.0,2094.0,52.0
5.0,4.0,471.0,26.0
5.0,3.0,396.0,51.0
4.6364,11.0,757.0,28.0
4.0,2.0,618.0,41.0
4.5,2.0,178.0,51.0
4.4444,9.0,369.0,28.0
3.8571,7.0,837.0,32.0
4.4,25.0,1311.0,20.0
3.8571,7.0,1205.0,18.0
5.0,2.0,702.0,34.0
3.0,6.0,600.0,34.0
5.0,1.0,159.0,55.0
4.0,3.0,155.0,80.0
3.3333,3.0,212.0,45.0
2.8,5.0,775.0,45.0
4.7143,14.0,1629.0,48.0
0.0,0.0,453.0,48.0
3.5714,7.0,388.0,86.0
4.375,8.0,646.0,54.0
4.5,4.0,733.0,32.0
4.4375,16.0,1231.0,18.0
4.5,18.0,1085.0,20.0
5.0,2.0,610.0,66.0
3.875,8.0,233.0,28.0
4.0,2.0,115.0,56.0
5.0,3.0,913.0,55.0
4.4,15.0,1798.0,30.0
3.6,10.0,1523.0,25.0
5.0,2.0,206.0,23.0
5.0,1.0,114.0,55.0
5.0,6.0,359.0,23.0
5.0,2.0,342.0,23.0
5.0,3.0,780.0,55.0
0.0,0.0,71.0,55.0
3.5833,12.0,165.0,24.0
4.0455,22.0,2219.0,53.0
4.6111,18.0,2459.0,93.0
4.5,14.0,1731.0,26.0
4.5714,14.0,2157.0,52.0
5.0,2.0,989.0,85.0
5.0,3.0,147.0,73.0
0.0,0.0,60.0,52.0
0.0,0.0,80.0,73.0
4.2,5.0,336.0,39.0
4.0,1.0,233.0,74.0
2.0,1.0,110.0,39.0
5.0,2.0,183.0,43.0
4.5556,9.0,1416.0,27.0
4.4091,22.0,2027.0,25.0
4.5556,9.0,997.0,37.0
4.2667,15.0,1313.0,37.0
3.1,10.0,663.0,67.0
3.2727,11.0,835.0,67.0
3.9429,35.0,2106.0,72.0
4.5,2.0,590.0,32.0
4.2857,7.0,912.0,18.0
3.3333,6.0,523.0,20.0
3.8571,14.0,2903.0,60.0
4.3235,34.0,8571.0,45.0
4.1579,57.0,6989.0,60.0
4.0,27.0,9433.0,45.0
3.7059,17.0,2275.0,18.0
3.9333,15.0,2029.0,60.0
4.3333,9.0,5077.0,45.0
2.9333,15.0,752.0,18.0
3.875,16.0,945.0,55.0
4.1429,7.0,789.0,55.0
3.9091,11.0,1111.0,18.0
3.3333,3.0,911.0,35.0
3.1429,7.0,2084.0,35.0
4.2329,73.0,4873.0,49.0
5.0,3.0,625.0,35.0
4.3077,13.0,930.0,55.0
4.6667,3.0,552.0,50.0
4.0909,11.0,1310.0,200.0
4.0,330.0,11161.0,39.0
4.0964,446.0,55100.0,59.0
4.2184,893.0,20037.0,30.0
4.0139,287.0,21264.0,30.0
3.8395,841.0,84207.0,18.0
3.9545,990.0,25166.0,48.0
3.787,108.0,5984.0,46.0
4.396,1288.0,32936.0,48.0
4.1304,46.0,2279.0,65.0
3.5872,109.0,8151.0,19.0
4.4908,381.0,26930.0,28.0
3.5275,563.0,11901.0,23.0
4.127,1228.0,44278.0,36.0
4.1582,1220.0,54269.0,35.0
4.4,5.0,1504.0,40.0
3.6875,16.0,4422.0,50.0
4.3333,12.0,1870.0,40.0
4.35,20.0,5710.0,50.0
4.4545,11.0,810.0,40.0
3.0,2.0,397.0,50.0
5.0,3.0,1166.0,40.0
4.125,16.0,1969.0,15.0
4.25,8.0,1141.0,20.0
3.625,8.0,1215.0,18.0
4.2667,15.0,2064.0,18.0
3.5,4.0,670.0,26.0
3.6667,3.0,745.0,22.0
5.0,1.0,138.0,45.0
2.3333,3.0,319.0,132.0
5.0,1.0,275.0,64.0
3.8,5.0,558.0,26.0
4.4,5.0,574.0,22.0
3.1111,9.0,611.0,26.0
3.8333,6.0,817.0,22.0
3.0,2.0,449.0,52.0
3.0,2.0,204.0,69.0
4.8545,55.0,2315.0,68.0
3.4522,889.0,19245.0,21.0
3.7484,9022.0,234279.0,23.0
3.9366,142.0,4765.0,36.0
4.22,200.0,8120.0,22.0
3.8954,392.0,13870.0,28.0
4.2586,58.0,9769.0,150.0
3.8219,1185.0,49951.0,27.0
3.729,107.0,6614.0,85.0
4.1526,806.0,22615.0,31.0
3.5312,64.0,2338.0,48.0
4.5728,103.0,5176.0,76.0
4.5,2.0,776.0,57.0
5.0,5.0,606.0,26.0
4.4684,158.0,6761.0,25.0
4.3431,1533.0,48391.0,28.0
3.6667,3.0,966.0,52.0
5.0,2.0,1012.0,52.0
4.1578,640.0,31211.0,31.0
3.619,273.0,8255.0,34.0
4.6212,2888.0,238872.0,38.0
2.8333,6.0,388.0,42.0
4.8,10.0,2941.0,21.0
3.7391,69.0,3384.0,40.0
3.8356,73.0,3497.0,45.0
4.0945,254.0,10477.0,45.0
4.3678,87.0,4775.0,24.0
4.2742,124.0,4921.0,30.0
4.6283,113.0,9465.0,18.0
4.4167,12.0,2190.0,16.0
3.7521,238.0,16446.0,32.0
4.125,8.0,1001.0,12.0
4.122,41.0,2834.0,20.0
4.6706,85.0,4995.0,20.0
4.0357,28.0,1460.0,28.0
4.3247,77.0,2863.0,20.0
3.5556,9.0,1553.0,14.0
4.1538,13.0,1228.0,20.0
4.7097,31.0,2914.0,30.0
4.048,916.0,44572.0,24.0
4.0588,34.0,1280.0,19.0
4.1607,56.0,2385.0,20.0
3.7353,34.0,2333.0,12.0
4.0464,302.0,12890.0,16.0
4.1859,199.0,6285.0,38.0
4.5556,18.0,1494.0,26.0
4.2727,55.0,2054.0,22.0
3.5714,14.0,3814.0,50.0
3.8824,17.0,2759.0,90.0
3.5556,9.0,963.0,95.0
4.4054,37.0,4609.0,22.0
4.3436,259.0,15549.0,80.0
4.0,8.0,1070.0,34.0
3.6818,22.0,5233.0,50.0
4.0462,65.0,3347.0,60.0
4.4621,145.0,8246.0,10.0
3.0,2.0,150.0,6.5
3.8077,104.0,8306.0,50.0
4.4444,9.0,1350.0,5.0
4.2476,521.0,16100.0,48.0
4.059,441.0,8277.0,20.0
4.0714,28.0,5108.0,20.0
4.2395,167.0,8026.0,52.0
4.2,5.0,551.0,34.0
3.1667,6.0,351.0,30.0
4.7083,24.0,3057.0,27.0
3.8148,27.0,3216.0,27.0
3.8108,37.0,4115.0,27.0
5.0,6.0,638.0,22.0
4.0,5.0,646.0,44.0
5.0,10.0,1386.0,40.0
5.0,3.0,693.0,22.0
3.3333,3.0,307.0,22.0
3.5,6.0,469.0,44.0
4.6,10.0,672.0,40.0
4.9,10.0,650.0,22.0
2.5,2.0,294.0,22.0
4.0,8.0,639.0,40.0
3.0,1.0,241.0,22.0
4.4,5.0,353.0,44.0
3.7568,74.0,2583.0,68.0
3.9205,88.0,2046.0,25.0
4.4,90.0,4212.0,25.0
4.6286,35.0,2711.0,25.0
4.1837,49.0,2438.0,25.0
4.619,21.0,1396.0,25.0
3.8947,19.0,1214.0,25.0
3.4038,265.0,3305.0,38.0
4.4948,192.0,7849.0,51.0
4.315,127.0,12692.0,20.0
5.0,1.0,651.0,55.0
4.1429,14.0,1802.0,48.0
4.4186,43.0,2108.0,16.5
4.3017,116.0,13475.0,29.0
4.3333,9.0,665.0,78.0
3.8,10.0,491.0,40.0
4.3333,21.0,1230.0,100.0
4.2759,29.0,1963.0,100.0
4.2051,39.0,2199.0,120.0
4.274,73.0,3548.0,80.0
3.5714,42.0,4581.0,40.0
3.98,50.0,17042.0,35.0
3.8148,54.0,4705.0,32.0
3.814,43.0,2399.0,22.0
4.3929,252.0,6734.0,72.0
3.9932,147.0,2676.0,72.0
4.3529,85.0,3902.0,72.0
4.6111,36.0,3262.0,30.0
3.5669,127.0,3109.0,99.0
4.1039,77.0,2296.0,77.0
4.4603,189.0,2883.0,38.0
4.4985,325.0,5666.0,72.0
4.1361,294.0,9190.0,52.0
4.3829,397.0,8349.0,72.0
4.5325,77.0,3115.0,25.0
3.6923,13.0,3821.0,32.0
4.0909,33.0,3697.0,23.0
3.8333,12.0,993.0,19.0
4.0,8.0,704.0,21.0
4.0798,163.0,20212.0,20.0
4.5083,120.0,12892.0,27.0
4.2606,165.0,5138.0,38.0
3.2353,17.0,1310.0,24.0
4.0208,96.0,4780.0,76.0
3.4,5.0,445.0,37.0
4.0,2.0,121.0,55.0
4.425,40.0,3901.0,85.0
3.8454,97.0,6092.0,135.0
4.1569,51.0,2452.0,30.0
4.2065,247.0,8794.0,48.0
4.3212,1432.0,102478.0,62.0
4.3511,131.0,5463.0,54.0
3.6673,541.0,61479.0,32.0
4.0769,65.0,6655.0,15.0
4.1129,62.0,2258.0,40.0
4.24,25.0,638.0,250.0
4.206,563.0,13826.0,15.0
4.25,4.0,501.0,40.0
4.6364,11.0,538.0,40.0
4.5789,19.0,1610.0,40.0
4.4175,103.0,3281.0,65.0
4.6142,394.0,17527.0,48.0
4.5279,233.0,12750.0,39.0
3.9808,52.0,2197.0,90.0
4.75,136.0,10345.0,12.0
5.0,5.0,2357.0,39.0
4.5,8.0,1168.0,36.0
4.619,42.0,5834.0,48.0
1.0,1.0,873.0,43.0
2.6667,3.0,634.0,48.0
4.5455,11.0,3379.0,25.0
4.5556,9.0,2157.0,55.0
4.8689,61.0,6743.0,55.0
4.5926,81.0,6802.0,53.0
5.0,1.0,1167.0,43.0
4.6486,37.0,6243.0,25.0
4.8065,31.0,4568.0,52.0
4.0,3.0,1412.0,30.0
4.2,5.0,1678.0,21.0
4.5455,11.0,3739.0,37.0
4.6,20.0,3125.0,20.0
0.0,0.0,1597.0,21.0
2.6667,3.0,865.0,20.0
4.8462,26.0,5653.0,24.0
4.7143,14.0,2002.0,13.0
4.0,4.0,1238.0,28.0
4.4,5.0,1768.0,22.0
3.5,2.0,955.0,31.0
4.2727,22.0,1592.0,30.0
4.3333,3.0,997.0,33.0
4.8065,31.0,5560.0,25.0
5.0,4.0,2078.0,25.0
4.2778,18.0,4137.0,24.0
3.6667,6.0,1313.0,37.0
4.6667,6.0,2800.0,21.0
4.2361,72.0,4878.0,28.0
4.6,5.0,2226.0,31.0
5.0,14.0,3183.0,22.0
5.0,5.0,1727.0,36.0
3.25,4.0,1744.0,24.0
4.4118,17.0,3489.0,44.0
4.5,2.0,1461.0,31.0
4.5,2.0,1584.0,22.0
5.0,8.0,1858.0,24.0
3.0,4.0,559.0,35.0
4.5,2.0,1458.0,37.0
4.7778,9.0,2483.0,44.0
4.0,2.0,1536.0,25.0
5.0,2.0,1917.0,28.0
4.0,4.0,2396.0,25.0
3.6154,13.0,3572.0,21.0
4.5,18.0,4909.0,34.0
0.0,0.0,860.0,22.0
3.8125,16.0,3065.0,16.0
4.4,5.0,2538.0,21.0
4.7143,21.0,3363.0,37.0
4.6538,26.0,8555.0,30.0
4.7292,48.0,5185.0,48.0
4.5692,130.0,10082.0,36.0
4.7,10.0,5718.0,31.0
4.5,22.0,2617.0,52.0
5.0,3.0,1563.0,36.0
4.6111,18.0,4296.0,25.0
3.5833,12.0,1838.0,40.0
4.8125,16.0,2353.0,36.0
5.0,1.0,979.0,24.0
3.2222,9.0,1862.0,12.0
3.5,2.0,1520.0,22.0
4.2857,7.0,4486.0,21.0
4.4667,15.0,3477.0,37.0
4.75,8.0,2586.0,25.0
4.5,4.0,1862.0,21.0
4.2857,14.0,2383.0,28.0
4.629,62.0,9229.0,18.0
0.0,0.0,874.0,31.0
0.0,0.0,702.0,23.0
4.4286,42.0,5189.0,31.0
4.3591,181.0,15955.0,31.0
4.4815,54.0,7578.0,44.0
2.9688,32.0,1732.0,28.0
2.8161,87.0,2309.0,28.0
4.2721,147.0,6299.0,28.0
4.2703,74.0,2596.0,99.0
4.7778,18.0,1260.0,32.0
1.0,1.0,409.0,32.0
4.2653,49.0,2242.0,20.0
3.8235,17.0,850.0,25.0
4.2381,21.0,1004.0,24.0
3.5,20.0,1226.0,22.0
4.3478,299.0,10514.0,30.0
4.2115,156.0,12028.0,22.0
4.1774,124.0,16259.0,18.0
3.9165,515.0,26844.0,10.0
4.5229,547.0,6909.0,48.0
4.561,205.0,4050.0,25.0
4.4118,34.0,813.0,75.0
4.8788,33.0,2080.0,55.0
4.5484,62.0,2116.0,120.0
4.7542,179.0,7038.0,65.0
3.8485,33.0,903.0,195.0
3.7692,13.0,3072.0,24.0
3.6423,274.0,18816.0,49.0
2.9231,13.0,798.0,25.0
4.3471,170.0,6001.0,30.0
4.3947,190.0,7747.0,45.0
3.8051,272.0,8582.0,4.95
4.2791,43.0,3679.0,98.0
4.0,55.0,7110.0,52.0
4.125,16.0,1051.0,40.0
3.4545,11.0,431.0,29.0
3.2857,7.0,385.0,19.0
4.25,8.0,520.0,39.0
3.35,20.0,463.0,39.0
3.2,45.0,866.0,45.0
4.0862,58.0,1187.0,132.0
4.125,56.0,2097.0,67.0
4.2165,97.0,4313.0,82.0
4.2308,39.0,1562.0,152.0
2.9286,14.0,767.0,46.0
4.15,40.0,2333.0,59.0
4.391,647.0,46771.0,55.0
4.5556,36.0,1250.0,56.0
4.875,32.0,1212.0,64.0
4.52,50.0,965.0,104.0
4.2045,44.0,2876.0,47.0
4.0185,54.0,1969.0,28.0
4.1148,183.0,20314.0,26.0
4.5833,36.0,3581.0,51.0
4.1818,55.0,1768.0,72.0
4.4681,47.0,9511.0,39.0
3.5138,218.0,5831.0,22.0
4.0781,64.0,2239.0,40.0
4.2429,70.0,4002.0,32.0
4.3333,9.0,1379.0,349.0
3.75,16.0,1161.0,12.0
4.0,3.0,1000.0,149.0
4.3061,49.0,4735.0,325.0
3.5,4.0,856.0,160.0
4.0,3.0,225.0,60.0
4.2293,750.0,24184.0,27.0
4.0,36.0,1531.0,56.0
3.7333,30.0,1962.0,75.0
3.9038,52.0,2170.0,63.0
5.0,1.0,252.0,21.0
3.9786,608.0,52034.0,17.0
3.8679,53.0,3401.0,28.0
4.4186,43.0,4726.0,25.0
4.4,10.0,417.0,92.0
4.75,4.0,784.0,25.0
3.1069,290.0,12895.0,17.0
0.0,0.0,436.0,35.0
4.4799,1663.0,55772.0,29.0
4.4634,41.0,1605.0,88.0
4.0,1.0,313.0,39.0
4.0,1.0,203.0,51.0
4.0882,34.0,2512.0,115.0
4.0,8.0,3526.0,30.0
4.2867,279.0,7445.0,30.0
4.0,7.0,920.0,19.0
4.0,136.0,2724.0,32.0
3.4116,928.0,58630.0,52.0
5.0,2.0,1018.0,72.0
2.5,2.0,1118.0,55.0
5.0,1.0,617.0,55.0
4.6429,28.0,3533.0,85.0
3.5887,231.0,8832.0,15.0
4.1447,76.0,13823.0,99.0
4.3111,601.0,21933.0,85.0
4.3519,827.0,23559.0,85.0
4.3,10.0,1079.0,149.0
4.7461,906.0,69459.0,18.0
4.6889,6362.0,247047.0,18.0
4.5759,191.0,32624.0,65.0
4.8379,290.0,28421.0,34.0
5.0,1.0,1145.0,32.0
3.0,3.0,808.0,27.0
4.0,3.0,846.0,27.0
4.4273,5530.0,298714.0,54.0
4.2676,299.0,23839.0,18.0
3.9438,409.0,8277.0,28.0
4.2343,239.0,15496.0,34.0
4.6623,77.0,8360.0,37.0
4.42,100.0,5879.0,26.0
2.1429,7.0,446.0,14.0
4.4211,19.0,1105.0,26.0
4.4648,71.0,3712.0,75.0
4.1667,210.0,10396.0,30.0
3.2373,118.0,3963.0,44.0
4.6791,2652.0,199513.0,49.0
5.0,1.0,219.0,63.0
4.5029,340.0,12408.0,25.0
4.3797,266.0,10244.0,25.0
